Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000020033;MTP-VD02BL-3E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02BL-3E;5;4290;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4290;
Ц0000020049;MTP-VD02BL-5E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02BL-5E;2;4290;Casio (Япония);;0;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4290;
Ц0000019847;MTP-VD02D-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02D-1E;4;4650;Casio (Япония);MTP-VD02D-1E.jpg;0;1;0;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;;;;;Мужские;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4650;
Ц0000019848;MTP-VD02D-2E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02D-2E;4;4650;Casio (Япония);MTP-VD02D-2E.jpg;0;1;1;1;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4650;
Ц0000020048;MTP-VD02D-5E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02D-5E;1;4650;Casio (Япония);;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4650;
Ц0000019849;MTP-VD02G-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02G-1E;1;5990;Casio (Япония);MTP-VD02G-1E.jpg;0;0;1;0;0;0;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;;;;;Мужские;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5990;
Ц0000020206;MTP-VD02G-9E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02G-9E;4;5990;Casio (Япония);;0;1;0;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5990;
Ц0000019850;MTP-VD02L-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02L-1E;4;4290;Casio (Япония);MTP-VD02L-1E.jpg;0;0;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4290;
Ц0000020050;MTP-VD02L-7E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD02L-7E;2;4290;Casio (Япония);;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4290;
Ц0000021257;MTP-VD03B-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03B-1A;2;5490;Casio (Япония);MTP-VD03B-1A.jpg;1;0;0;1;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000021258;MTP-VD03D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03D-1A;2;4490;Casio (Япония);;1;1;0;0;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4490;
Ц0000021259;MTP-VD03D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03D-2A;2;4490;Casio (Япония);MTP-VD03D-2A.jpg;1;0;0;1;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4490;
Ц0000021263;MTP-VD03D-7A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03D-7A;2;4490;Casio (Япония);MTP-VD03D-7A.jpg;1;0;1;0;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;51;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4490;
Ц0000021260;MTP-VD03G-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03G-1A;2;5490;Casio (Япония);MTP-VD03G-1A.jpg;1;1;0;0;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000021261;MTP-VD03GL-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03GL-1A;2;4490;Casio (Япония);MTP-VD03GL-1A.jpg;1;0;0;1;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4490;
Ц0000021262;MTP-VD03L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD03L-1A;2;4190;Casio (Япония);;1;0;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4190;
Ц0000020758;MTP-VD200B-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200B-1B;2;8290;Casio (Япония);;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8290;
Ц0000020759;MTP-VD200BL-5B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200BL-5B;2;6990;Casio (Япония);;0;0;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6990;
Ц0000020760;MTP-VD200D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200D-1B;4;6590;Casio (Япония);;0;1;1;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6590;
Ц0000020900;MTP-VD200D-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200D-2B;2;6590;Casio (Япония);;1;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6590;
Ц0000020761;MTP-VD200G-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200G-1B;4;8290;Casio (Япония);;0;1;0;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8290;
Ц0000020762;MTP-VD200L-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD200L-1B;2;6390;Casio (Япония);;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6390;
Ц0000020034;MTP-VD300B-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300B-1E;5;7990;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7990;
Ц0000021090;MTP-VD300B-5E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300B-5E;2;7990;Casio (Япония);;1;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7990;
Ц0000020023;MTP-VD300BL-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300BL-1E;5;6450;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6450;
Ц0000020137;MTP-VD300BL-2E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300BL-2E;5;6450;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6450;
Ц0000020035;MTP-VD300BL-5E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300BL-5E;5;6450;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6450;
Ц0000015658;MTP-VD300D-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300D-1E;5;6490;Casio (Япония);MTP-VD300D-1E.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6490;
Ц0000015659;MTP-VD300D-2E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300D-2E;5;6490;Casio (Япония);MTP-VD300D-2E.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6490;
Ц0000019114;MTP-VD300D-7E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300D-7E;5;6490;Casio (Япония);MTP-VD300D-7E .jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6490;
Ц0000019115;MTP-VD300G-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300G-1E;3;7990;Casio (Япония);MTP-VD300G-1E .jpg;0;1;1;0;0;0;1;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;42;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7990;
Ц0000019873;MTP-VD300G-9E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300G-9E;1;7990;Casio (Япония);MTP-VD300G-9E.jpg;0;0;0;0;0;0;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7990;
Ц0000019116;MTP-VD300GL-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300GL-1E;5;6290;Casio (Япония);MTP-VD300GL-1E .jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;42;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6290;
Ц0000015660;MTP-VD300L-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300L-1E;5;5990;Casio (Япония);MTP-VD300L-1E.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5990;
Ц0000016609;MTP-VD300L-2E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300L-2E;5;5990;Casio (Япония);MTP-VD300L-2E.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5990;
Ц0000015912;MTP-VD300L-7E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300L-7E;5;5990;Casio (Япония);MTP-VD300L-7E.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;;;;;;;Минеральное;Япония;;;;;Кварцевый;;;;;;;;;Стрелочный;;5990;
Ц0000019872;MTP-VD300SG-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VD300SG-1E;5;7650;Casio (Япония);MTP-VD300SG-1E.jpg;0;1;1;1;0;1;1;;;;Стальной с частичным IP покрытием;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;48;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7650;
Ц0000009139;MTP-VS01GL-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS01GL-1A;2;4690;Casio (Япония);MTP-VS01GL-1A.jpg;0;1;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;Солнечная батарея;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4690;
Ц0000011789;MTP-VS01GL-1A2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS01GL-1A2;1;4690;Casio (Япония);MTP-VS01GL-1A2.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;Солнечная батарея;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4690;
Ц0000011790;MTP-VS01GL-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS01GL-1B;1;4690;Casio (Япония);MTP-VS01GL-1B.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4690;
Ц0000011791;MTP-VS01GL-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS01GL-7B;1;3750;Casio (Япония);MTP-VS01GL-7B.jpg;0;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3750;
Ц0000009141;MTP-VS01L-7B1 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS01L-7B1;0;4690;Casio (Япония);MTP-VS01L-7B1.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4690;
Ц0000010204;MTP-VS02GL-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS02GL-1A;1;4450;Casio (Япония);MTP-VS02GL-1A.jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4450;
Ц0000012967;MTP-VS02GL-9A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS02GL-9A;1;4450;Casio (Япония);MTP-VS02GL-9A.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4450;
Ц0000010200;MTP-VS02GL-9A2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS02GL-9A2;2;4450;Casio (Япония);MTP-VS02GL-9A2.jpg;0;1;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4450;
Ц0000010090;MTP-VS02L-7A2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VS02L-7A2;1;3790;Casio (Япония);MTP-VS02L-7A2.jpg;0;0;1;0;0;0;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3790;
Ц0000020036;MTP-VT01B-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01B-1B;5;5990;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5990;
Ц0000020037;MTP-VT01B-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01B-2B;5;5990;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5990;
Ц0000020438;MTP-VT01B-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01B-7B;5;5990;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5990;
Ц0000020038;MTP-VT01BL-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01BL-1B;2;4550;Casio (Япония);;0;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4550;
Ц0000020039;MTP-VT01BL-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01BL-2B;5;4550;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4550;
Ц0000020135;MTP-VT01BL-5B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01BL-5B;5;4590;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4590;
Ц0000013296;MTP-VT01D-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01D-1B;4;4250;Casio (Япония);MTP-VT01D-1B.jpg;0;1;1;1;0;1;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4250;
Ц0000017415;MTP-VT01D-1B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01D-1B2;5;4250;Casio (Япония);MTP-VT01D-1B2.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4250;
Ц0000013297;MTP-VT01D-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01D-2B;5;4250;Casio (Япония);MTP-VT01D-2B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4250;
Ц0000019618;MTP-VT01D-2B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01D-2B2;2;4250;Casio (Япония);MTP-VT01D-2B2.jpg;0;0;0;0;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;;;4250;
Ц0000019108;MTP-VT01D-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01D-7B;0;4690;Casio (Япония);MTP-VT01D-7B.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;40;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4690;
Ц0000017416;MTP-VT01G-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-1B;4;5490;Casio (Япония);MTP-VT01G-1B.jpg;0;0;1;1;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000017417;MTP-VT01G-1B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-1B2;4;5490;Casio (Япония);MTP-VT01G-1B2.jpg;0;1;1;1;0;0;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000019771;MTP-VT01G-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-2B;5;5490;Casio (Япония);MTP-VT01G-2B.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;40;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;;;5490;
Ц0000018364;MTP-VT01G-2B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-2B2;1;5490;Casio (Япония);MTP-VT01G-2B2 Casio.jpg;0;0;0;1;0;0;0;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000017418;MTP-VT01G-5B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-5B;5;5490;Casio (Япония);MTP-VT01G-5B.jpg;0;1;1;1;0;1;1;;;;Стальной с PVD покрытием;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000019961;MTP-VT01G-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01G-7B;4;5490;Casio (Япония);MTP-VT01G-7B.jpg;0;1;0;1;0;1;1;;;;Стальной с IP покрытием;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;46;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5490;
Ц0000018363;MTP-VT01GL-1B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01GL-1B2;4;4550;Casio (Япония);MTP-VT01GL-1B2 .jpg;0;0;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с IP покрытием;;;;Мужские;;46;;;;;;Минеральное;Япония;;;;;;;;Круг;;;;;;Стрелочный;;4550;
Ц0000017419;MTP-VT01GL-2B2 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01GL-2B2;2;4550;Casio (Япония);MTP-VT01GL-2B2.jpg;0;0;0;1;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4550;
Ц0000020136;MTP-VT01GL-5B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01GL-5B;5;4550;Casio (Япония);;0;1;1;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4550;
Ц0000013298;MTP-VT01L-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01L-1B;5;4290;Casio (Япония);MTP-VT01L-1B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4290;
Ц0000013299;MTP-VT01L-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01L-2B;5;4290;Casio (Япония);MTP-VT01L-2B.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4290;
Ц0000018857;MTP-VT01L-3B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01L-3B;3;4290;Casio (Япония);MTP-VT01L-3B.jpg;0;1;0;1;0;0;1;;;;Стальной;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;40;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4290;
Ц0000018858;MTP-VT01L-7B1 Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VT01L-7B1;1;4290;Casio (Япония);MTP-VT01L-7B1 .jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4290;
Ц0000009277;MTP-VX01GL-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VX01GL-7B;2;3650;Casio (Япония);MTP-VX01GL-7B.jpg;0;0;1;0;0;1;0;;;;Кожаный ремешок;;;WR 30m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3650;
Ц0000010553;MTP-VX01L-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-VX01L-7B;1;3650;Casio (Япония);MTP-VX01L-7B.jpg;0;0;0;0;0;0;1;;;;Кожаный ремешок;;;WR 30m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3650;
Ц0000013912;MTP-X100L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-X100L-1A;1;6390;Casio (Япония);MTP-X100L-1A.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6390;
Ц0000011700;MTP-X300L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-X300L-1A;1;7790;Casio (Япония);MTP-X300L-1A.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;7790;
Ц0000007908;MTP-X300L-7A Casio;ЧАСЫ/Наручные/Casio (Япония);MTP-X300L-7A;1;8950;Casio (Япония);MTP-X300L-7A.jpg;0;0;0;0;0;1;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;8950;
